entity,acu_dbu,user,order_number,original_order,trade_id,deal,trade_date,verification_date,fx_type,fx_trade,currency_pair,buy_currency,amount_buy,sell_currency,amount_sell,bp_id,bp_key,sg,domicile,bank,sector_user_id,sector_description,execution_country,order_country,business_date,id,dml_allowed,in_use,test_col1,test_col2,test_col3
,"01 Asian Currency Unit",,31114720,31114719,887907,Cancellation,29.09.16,29.09.16,"FX Basis Swap Near Leg","FX Basis Swap Near Leg: USD 2,100,000 (NZD/USD 0.72810000)",NZD/USD,NZD,3172641.12,USD,3172641.12,XXXXX,,OUT,,Bank,5000,"Banks (5000)",SG,,20160930,43280,Y,Y,NULL,NULL,NULL
,"01 Asian Currency Unit",,31114721,31114719,887907,Cancellation,29.09.16,29.09.16,"FX Basis Swap Far Leg","FX Basis Swap Far Leg:  (NZD/USD 0.72343000)",USD/NZD,USD,2310000.00,NZD,2310000.00,XXXXX,,OUT,,Bank,5000,"Banks (5000)",SG,,20160930,43282,Y,Y,NULL,NULL,NULL
,"01 Asian Currency Unit",,31114760,31114758,887913,Cancellation,29.09.16,29.09.16,"FX Basis Swap Far Leg","FX Basis Swap Far Leg:  (USD/RUB 63.44270000)",RUB/USD,RUB,6600000.00,USD,6600000.00,XXXXX,,OUT,,Bank,5000,"Banks (5000)",SG,,20160930,43285,Y,Y,NULL,NULL,NULL
,,,18503264,,470421," ",01.09.16,01.09.16,"Forex Forward","Forex Forward:  (USD/JPY 103.60000000)",USD/JPY,USD,95338.41,JPY,95338.41,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",HK,,20160930,18503264,Y,Y,NULL,NULL,NULL
,,,18503293,,470422," ",01.09.16,01.09.16,"Forex Forward","Forex Forward:  (AUD/JPY 77.80000000)",AUD/JPY,AUD,141513.46,JPY,141513.46,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",HK,,20160930,18503293,Y,Y,NULL,NULL,NULL
,,,18527818,,471132," ",05.09.16,05.09.16,"Forex Forward","Forex Forward:  (USD/CAD 1.29180000)",CAD/USD,CAD,719455.00,USD,719455.00,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,18527818,Y,Y,NULL,NULL,NULL
,,,18544031,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: EUR 192,588.83 (EUR/USD 1.117874)",USD/EUR,USD,236819.06,EUR,236819.06,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,18544031,Y,Y,NULL,NULL,NULL
,,,18544038,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 214,967.65 (EUR/USD 1.11620000)",EUR/USD,EUR,211847.71,USD,211847.71,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544038,Y,Y,NULL,NULL,NULL
,,,18544183,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: JPY 51,625,000 (USD/JPY 103.250000)",USD/JPY,USD,550000.00,JPY,550000.00,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,18544183,Y,Y,NULL,NULL,NULL
,,,18544263,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD 35.12 (USD/HKD 7.744965)",USD/HKD,USD,4.98,HKD,4.98,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",HK,,20160930,18544263,Y,Y,NULL,NULL,NULL
,,,18544265,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD -6,167.83 (EUR/HKD 8.669986)",HKD/EUR,HKD,6784.61,EUR,6784.61,"Secured Data",,IN,,Non-Bank,1000,"Private households (1000)",SG,,20160930,18544265,Y,Y,NULL,NULL,NULL
,,,18544268,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 4.53 (USD/HKD 7.75660000)",HKD/USD,HKD,38.63,USD,38.63,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544268,Y,Y,NULL,NULL,NULL
,,,18544270,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD .73 (USD/HKD 7.769236)",HKD/USD,HKD,6.24,USD,6.24,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",HK,,20160930,18544270,Y,Y,NULL,NULL,NULL
,,,18544272,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD 5.66 (USD/HKD 7.75760000)",USD/HKD,USD,0.80,HKD,0.80,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544272,Y,Y,NULL,NULL,NULL
,,,18544274,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD -195.47 (USD/HKD 7.769236)",HKD/USD,HKD,215.02,USD,215.02,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",HK,,20160930,18544274,Y,Y,NULL,NULL,NULL
,,,18544279,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -25.16 (USD/HKD 7.75760000)",USD/HKD,USD,27.68,HKD,27.68,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544279,Y,Y,NULL,NULL,NULL
,,,18544282,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 10.59 (USD/HKD 7.769236)",HKD/USD,HKD,90.51,USD,90.51,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",HK,,20160930,18544282,Y,Y,NULL,NULL,NULL
,,,18544288,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -10.59 (USD/HKD 7.75760000)",USD/HKD,USD,11.65,HKD,11.65,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544288,Y,Y,NULL,NULL,NULL
,,,18544306,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD -59.98 (USD/HKD 7.769086)",HKD/USD,HKD,65.98,USD,65.98,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",HK,,20160930,18544306,Y,Y,NULL,NULL,NULL
,,,18544308,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD 59.89 (USD/HKD 7.75745000)",USD/HKD,USD,8.49,HKD,8.49,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544308,Y,Y,NULL,NULL,NULL
,,,18544310,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD -66.04 (USD/HKD 7.769086)",HKD/USD,HKD,72.64,USD,72.64,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",HK,,20160930,18544310,Y,Y,NULL,NULL,NULL
,,,18544311,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD 65.94 (USD/HKD 7.75745000)",USD/HKD,USD,9.35,HKD,9.35,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544311,Y,Y,NULL,NULL,NULL
,,,18544313,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD 27.77 (USD/HKD 7.744815)",USD/HKD,USD,3.95,HKD,3.95,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",HK,,20160930,18544313,Y,Y,NULL,NULL,NULL
,,,18544317,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 3.58 (USD/HKD 7.75645000)",HKD/USD,HKD,30.55,USD,30.55,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544317,Y,Y,NULL,NULL,NULL
,,,18544320,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 4.71 (USD/HKD 7.769086)",HKD/USD,HKD,40.25,USD,40.25,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",HK,,20160930,18544320,Y,Y,NULL,NULL,NULL
,,,18544322,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -4.71 (USD/HKD 7.75745000)",USD/HKD,USD,5.18,HKD,5.18,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544322,Y,Y,NULL,NULL,NULL
,,,18544326,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -.77 (USD/HKD 7.744815)",USD/HKD,USD,0.85,HKD,0.85,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",HK,,20160930,18544326,Y,Y,NULL,NULL,NULL
,,,18544338,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -3.21 (USD/HKD 7.744815)",USD/HKD,USD,3.53,HKD,3.53,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",HK,,20160930,18544338,Y,Y,NULL,NULL,NULL
,,,18544339,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD .76 (USD/HKD 7.75645000)",HKD/USD,HKD,6.52,USD,6.52,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544339,Y,Y,NULL,NULL,NULL
,,,18544340,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 3.21 (USD/HKD 7.75645000)",HKD/USD,HKD,27.37,USD,27.37,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544340,Y,Y,NULL,NULL,NULL
,,,18544343,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: EUR -711.4 (EUR/HKD 8.65700000)",EUR/HKD,EUR,782.54,HKD,782.54,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",SG,,20160930,18544343,Y,Y,NULL,NULL,NULL
,,,18544344,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD 27.77 (USD/HKD 7.744815)",USD/HKD,USD,3.95,HKD,3.95,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",HK,,20160930,18544344,Y,Y,NULL,NULL,NULL
,,,18544346,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD -27.77 (USD/HKD 7.75645000)",HKD/USD,HKD,30.55,USD,30.55,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544346,Y,Y,NULL,NULL,NULL
,,,18544352,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -11.23 (USD/HKD 7.744815)",USD/HKD,USD,12.35,HKD,12.35,"Secured Data",,OUT,,Non-Bank,9330,"Investment company",HK,,20160930,18544352,Y,Y,NULL,NULL,NULL
,,,18544355,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD -86.98 (USD/HKD 7.75645000)",HKD/USD,HKD,95.68,USD,95.68,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544355,Y,Y,NULL,NULL,NULL
,,,18544356,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD 128.21 (USD/HKD 7.744815)",USD/HKD,USD,18.21,HKD,18.21,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",HK,,20160930,18544356,Y,Y,NULL,NULL,NULL
,,,18544360,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 16.53 (USD/HKD 7.75645000)",HKD/USD,HKD,141.03,USD,141.03,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544360,Y,Y,NULL,NULL,NULL
,,,18544383,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -50,151.73 (USD/JPY 102.980298)",USD/JPY,USD,55166.90,JPY,55166.90,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,18544383,Y,Y,NULL,NULL,NULL
,,,18544385,,," ",01.09.16,01.09.16,"Forex Forward","Forex Forward:  (USD/JPY 103.327757)",JPY/USD,JPY,5681104.00,USD,5681104.00,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,18544385,Y,Y,NULL,NULL,NULL
,,,18544415,,," ",01.09.16,01.09.16,"Forex Forward","Forex Forward:  (USD/JPY 103.17299400)",USD/JPY,USD,55063.87,JPY,55063.87,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544415,Y,Y,NULL,NULL,NULL
,,,18544418,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: JPY 1 (USD/JPY 102.103650)",USD/JPY,USD,0.01,JPY,0.01,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",HK,,20160930,18544418,Y,Y,NULL,NULL,NULL
,,,18544423,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 50,076.5 (USD/JPY 103.13500000)",JPY/USD,JPY,5681104.00,USD,5681104.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544423,Y,Y,NULL,NULL,NULL
,,,18544425,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD .01 (USD/JPY 103.13500000)",JPY/USD,JPY,1.10,USD,1.10,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544425,Y,Y,NULL,NULL,NULL
,,,18544787,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD 270 (USD/HKD 7.756550)",USD/HKD,USD,38.29,HKD,38.29,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",HK,,20160930,18544787,Y,Y,NULL,NULL,NULL
,,,18544830,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD -270 (USD/HKD 7.75655000)",HKD/USD,HKD,297.00,USD,297.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544830,Y,Y,NULL,NULL,NULL
,,,18544832,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: NZD 45 (NZD/USD 0.725100)",USD/NZD,USD,35.89,NZD,35.89,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",HK,,20160930,18544832,Y,Y,NULL,NULL,NULL
,,,18544850,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 32.63 (NZD/USD 0.72510000)",NZD/USD,NZD,49.50,USD,49.50,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18544850,Y,Y,NULL,NULL,NULL
,,,18545004,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: CAD 1,000,000 (USD/CAD 1.309336)",USD/CAD,USD,840120.49,CAD,840120.49,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,18545004,Y,Y,NULL,NULL,NULL
,,,18545110,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: CAD -1,000,000 (USD/CAD 1.30990000)",CAD/USD,CAD,1100000.00,USD,1100000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18545110,Y,Y,NULL,NULL,NULL
,,,18545439,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -33,481.34 (USD/HKD 7.678985)",USD/HKD,USD,36829.47,HKD,36829.47,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,18545439,Y,Y,NULL,NULL,NULL
,,,18545446,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: JPY -51,640,000 (USD/JPY 103.28000000)",JPY/USD,JPY,56804000.00,USD,56804000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18545446,Y,Y,NULL,NULL,NULL
,,,18545457,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD -257,102.7 (USD/HKD 7.75655000)",HKD/USD,HKD,282812.97,USD,282812.97,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18545457,Y,Y,NULL,NULL,NULL
,,,18545521,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: GBP 5.39 (GBP/USD 1.328150)",USD/GBP,USD,7.88,GBP,7.88,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",HK,,20160930,18545521,Y,Y,NULL,NULL,NULL
,,,18545525,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: GBP -5.39 (GBP/USD 1.31500000)",GBP/USD,GBP,5.93,USD,5.93,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18545525,Y,Y,NULL,NULL,NULL
,,,18546270,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: CNY 2,997,018.39 (CNY/JPY 15.485932)",JPY/CNY,JPY,51052785.30,CNY,51052785.30,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,18546270,Y,Y,NULL,NULL,NULL
,,,18546280,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -22,667.78 (USD/HKD 7.75755000)",USD/HKD,USD,24934.56,HKD,24934.56,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",#HK,,20160930,18546280,Y,Y,NULL,NULL,NULL
,,,18546285,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -15,354.54 (USD/TWD 31.402900)",USD/TWD,USD,16889.99,TWD,16889.99,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",LI,,20160930,18546285,Y,Y,NULL,NULL,NULL
,,,18546286,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -22,946.45 (USD/TWD 31.402900)",USD/TWD,USD,25241.10,TWD,25241.10,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",LI,,20160930,18546286,Y,Y,NULL,NULL,NULL
,,,18546287,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -22,850.44 (USD/TWD 31.402900)",USD/TWD,USD,25135.48,TWD,25135.48,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",LI,,20160930,18546287,Y,Y,NULL,NULL,NULL
,,,18546289,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: CNY -3,003,016.69 (CNY/JPY 15.45500000)",CNY/JPY,CNY,3303318.36,JPY,3303318.36,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18546289,Y,Y,NULL,NULL,NULL
,,,18546310,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: TWD -482,177 (USD/TWD 31.72000000)",TWD/USD,TWD,530394.70,USD,530394.70,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,18546310,Y,Y,NULL,NULL,NULL
,,,18546311,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 22,717.06 (USD/TWD 31.72000000)",TWD/USD,TWD,792643.50,USD,792643.50,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,18546311,Y,Y,NULL,NULL,NULL
,,,18546326,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: TWD -717,570 (USD/TWD 31.72000000)",TWD/USD,TWD,789327.00,USD,789327.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,18546326,Y,Y,NULL,NULL,NULL
,,,18546334,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 577,459.02 (USD/TWD 31.812647)",TWD/USD,TWD,20207550.00,USD,20207550.00,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",LI,,20160930,18546334,Y,Y,NULL,NULL,NULL
,,,18546354,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: TWD 18,370,500 (USD/TWD 31.76500000)",USD/TWD,USD,636157.72,TWD,636157.72,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",LI,,20160930,18546354,Y,Y,NULL,NULL,NULL
,,,18546408,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD -800,000 (USD/HKD 7.757850)",HKD/USD,HKD,880000.00,USD,880000.00,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,18546408,Y,Y,NULL,NULL,NULL
,,,18546421,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -872.64 (USD/CHF 0.974061)",USD/CHF,USD,959.90,CHF,959.90,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",HK,,20160930,18546421,Y,Y,NULL,NULL,NULL
,,,18546422,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: HKD 800,000 (USD/HKD 7.75785000)",USD/HKD,USD,113433.49,HKD,113433.49,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18546422,Y,Y,NULL,NULL,NULL
,,,18546437,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 863.91 (USD/CHF 0.98390000)",CHF/USD,CHF,935.00,USD,935.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18546437,Y,Y,NULL,NULL,NULL
,,,18546469,18546467,," ",01.09.16,01.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/JPY 102.350000)",USD/JPY,USD,550000.00,JPY,550000.00,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,18546469,Y,Y,NULL,NULL,NULL
,,,18546707,,," ",01.09.16,01.09.16,"FX Spot ACDC","USD -10,000 (USD/SGD 1.346000)",USD/SGD,USD,11000.00,SGD,11000.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",SG,,20160930,18546707,Y,Y,NULL,NULL,NULL
,,,18546708,,," ",01.09.16,01.09.16,"FX Spot ACDC","USD 10,000 (USD/SGD 1.346000)",SGD/USD,SGD,14806.00,USD,14806.00,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,18546708,Y,Y,NULL,NULL,NULL
,,,18546736,18546734,," ",01.09.16,01.09.16,"FX Swap Far Leg (12)","Forex Swap Far Leg:  (USD/JPY 102.35000000)",JPY/USD,JPY,56292500.00,USD,56292500.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18546736,Y,Y,NULL,NULL,NULL
,,,18547314,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 350,163.45 (EUR/USD 1.111630)",EUR/USD,EUR,346500.00,USD,346500.00,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,18547314,Y,Y,NULL,NULL,NULL
,,,18547397,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: EUR 315,000 (EUR/USD 1.11330000)",USD/EUR,USD,385758.45,EUR,385758.45,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18547397,Y,Y,NULL,NULL,NULL
,,,18547626,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 127,768.57 (EUR/USD 1.111031)",EUR/USD,EUR,126500.00,USD,126500.00,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,18547626,Y,Y,NULL,NULL,NULL
,,,18547645,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 121,263.32 (USD/CHF 0.989582)",CHF/USD,CHF,132000.00,USD,132000.00,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,18547645,Y,Y,NULL,NULL,NULL
,,,18547685,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -127,960.5 (EUR/USD 1.11270000)",USD/EUR,USD,140756.55,EUR,140756.55,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",SG,,20160930,18547685,Y,Y,NULL,NULL,NULL
,,,18547686,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -121,445.2 (USD/CHF 0.98810000)",USD/CHF,USD,133589.72,CHF,133589.72,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",SG,,20160930,18547686,Y,Y,NULL,NULL,NULL
,,,18547698,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: JPY 10,119,467 (AUD/JPY 77.842051)",AUD/JPY,AUD,143000.00,JPY,143000.00,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,18547698,Y,Y,NULL,NULL,NULL
,,,18547708,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: JPY -10,129,600 (AUD/JPY 77.92000000)",JPY/AUD,JPY,11142560.00,AUD,11142560.00,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18547708,Y,Y,NULL,NULL,NULL
,,,18547725,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 24,797.35 (GBP/USD 1.312029)",GBP/USD,GBP,20790.00,USD,20790.00,"Secured Data",,OUT,,Non-Bank,9330,"Investment company",HK,,20160930,18547725,Y,Y,NULL,NULL,NULL
,,,18547727,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -24,834.6 (GBP/USD 1.31400000)",USD/GBP,USD,27318.06,GBP,27318.06,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18547727,Y,Y,NULL,NULL,NULL
,,,18548148,,," ",01.09.16,01.09.16,"Forex Forward","Forex Forward:  (AUD/JPY 77.88000000)",JPY/AUD,JPY,11009747.10,AUD,11009747.10,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18548148,Y,Y,NULL,NULL,NULL
,,,18548321,,5235117," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 692,633.67 (USD/CNY 6.698000)",CNY/USD,CNY,5103186.35,USD,5103186.35,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,18548321,Y,Y,NULL,NULL,NULL
,,,18548484,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: CNY 4,639,260.32 (USD/CNY 6.68950000)",USD/CNY,USD,762865.14,CNY,762865.14,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18548484,Y,Y,NULL,NULL,NULL
,,,18548556,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD -10,672.07 (GBP/USD 1.327488)",USD/GBP,USD,11739.28,GBP,11739.28,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",HK,,20160930,18548556,Y,Y,NULL,NULL,NULL
,,,18548557,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: GBP -8,039.3 (GBP/USD 1.32550000)",GBP/USD,GBP,8843.23,USD,8843.23,XXXXX,,OUT,,Bank,5200,"Banks and securities brokers (acc. to BO) (5200)",HK,,20160930,18548557,Y,Y,NULL,NULL,NULL
,,,18548929,,," ",01.09.16,01.09.16,"Forex Spot","Forex Spot: USD 94,673.88 (USD/HKD 7.757500)",HKD/USD,HKD,807875.88,USD,807875.88,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,18548929,Y,Y,NULL,NULL,NULL
